titulo,texto,categoria
Docker - Docker GitHub - Parte 1,"Docker · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . Uh oh! There was an error while loading. Please reload this page . README.md For developers, by developers. 🐳 Whalecome to Docker! Docker helps developers build, share, run, and verify applications anywhere — without tedious environment configuration or management. This GitHub organization is home to many of the open source tools that power the Docker experience. Whether you're using Docker for local development, CI automation, or building secure software supply chains — we're glad you're here. 💬 Feedback We’re good listeners. The following repositories are dedicated to gathering feedback, ideas, and bug reports from Docker users: Repository Purpose docker/desktop-feedback Feedback and feature requests for Docker Desktop docker/hub-feedback Feedback and feature requests for Docker Hub 🔗 Useful Links Links 📘 Documentation docs.docker.com 🧰 Docker Hub hub.docker.com 🖥️ Docker Desktop docker.com/products/desktop 💬 Community Support Forums · Slack ( Join Here ) 🐙 GitHub github.com/docker · github.com/moby 🌐 Social Media X/Twitter · Bluesky · LinkedIn 🙌 Contributing We welcome contributions! Check out individual repositories for contributing guides, open issues, and ways to get involved. Look for good first issue or help-wanted labels to get started. 🔐 Security To report a vulnerability, please follow the project's SECURITY.md file if present, or email us at security@docker.com . ❤️ Open Source Docker supports non-commercial open source projects through the Docker-Sponsored Open Source (DSOS) Program , offering benefits like verified badges, insights, and more. 🧭 Explore More Looking for something else? Browse all repositories , explore",DevOps
Docker - Docker GitHub - Parte 2,"the docker topic, or visit our community resources . Pinned Loading roadmap roadmap Public Welcome to the Public Roadmap for All Things Docker! We welcome your ideas. 1.9k 285 build-push-action build-push-action Public GitHub Action to build and push Docker images with Buildx TypeScript 5.4k 727 compose compose Public Define and run multi-container applications with Docker Go 37.9k 5.9k awesome-compose awesome-compose Public Awesome Docker Compose samples HTML 45.9k 8.2k labs-ai-tools-for-devs labs-ai-tools-for-devs Public Your trusted home for discovering MCP tools – seamlessly integrated into Docker Clojure 390 91 model-runner model-runner Public Docker Model Runner Go 614 139 Repositories Loading Type All Public Sources Forks Archived Mirrors Templates Language All C C# C++ Clojure CSS Dockerfile EJS Go Go Template Handlebars HTML Java JavaScript Lua Makefile Markdown Nix Perl PHP Python Ruby Rust Shell TypeScript Sort Last updated Name Stars Showing 10 of 149 repositories buildx Public Docker CLI plugin for extended build capabilities with BuildKit Uh oh! There was an error while loading. Please reload this page . docker/buildx's past year of commit activity Go 4,457 Apache-2.0 659 350 (10 issues need help) 35 Updated Jul 20, 2026 homebrew-tap Public Homebrew tap of Docker products and tools Uh oh! There was an error while loading. Please reload this page . docker/homebrew-tap's past year of commit activity Ruby 6 4 0 0 Updated Jul 20, 2026 sbx-releases Public Uh oh! There was an error while loading. Please reload this page . docker/sbx-releases's past year of commit activity 242 12 214 0 Updated Jul 20, 2026 docker-agent Public AI Agent Builder and Runtime by Docker Engineering docker/docker-agent's past year of commit activity Go 3,205 Apache-2.0 415 4 5 Updated Jul 20, 2026 docker-install Public Docker installation script Uh oh! There was an error while loading. Please reload this page . docker/docker-install's past year of commit activity Shell 3,150",DevOps
Docker - Docker GitHub - Parte 3,"Apache-2.0 861 51 22 Updated Jul 20, 2026 docker-agent-action Public A GitHub Action for running Docker Agent AI agents in your workflows. Uh oh! There was an error while loading. Please reload this page . docker/docker-agent-action's past year of commit activity TypeScript 5 Apache-2.0 6 0 6 Updated Jul 20, 2026 terraform-provider-docker Public A Terraform provider for managing Docker services. Uh oh! There was an error while loading. Please reload this page . docker/terraform-provider-docker's past year of commit activity Go 61 Apache-2.0 12 4 4 Updated Jul 20, 2026 cli Public The Docker CLI Uh oh! There was an error while loading. Please reload this page . docker/cli's past year of commit activity Go 5,969 Apache-2.0 2,166 569 (11 issues need help) 226 Updated Jul 20, 2026 buildkit-syft-scanner Public BuildKit Syft scanner Uh oh! There was an error while loading. Please reload this page . docker/buildkit-syft-scanner's past year of commit activity Go 49 Apache-2.0 13 4 (1 issue needs help) 2 Updated Jul 20, 2026 docs Public Source repo for Docker's Documentation Uh oh! There was an error while loading. Please reload this page . docker/docs's past year of commit activity Markdown 4,614 Apache-2.0 8,392 87 130 Updated Jul 20, 2026 View all repositories People View all Top languages Loading… Uh oh! There was an error while loading. Please reload this page . Most used topics Loading… Uh oh! There was an error while loading. Please reload this page . You can’t perform that action at this time.",DevOps
Docker - Docker Tutorial - Parte 1,"Get started | Docker Docs Start a new chat When enabled, Gordon considers the current page you're viewing to provide more relevant answers. Share feedback Answers are generated based on the documentation. Back Get started Guides Manuals Reference Get started Ask Gordon Copy Markdown View Markdown If you're new to Docker, this section guides you through the essential resources to get started. Follow the guides to help you get started and learn how Docker can optimize your development workflows. For more advanced concepts and scenarios in Docker, see Guides . Foundations of Docker Install Docker and jump into discovering what Docker is. Get Docker Choose the best installation path for your setup. What is Docker? Learn about the Docker platform. Learn the foundational concepts and workflows of Docker. Introduction Get started with the basics and the benefits of containerizing your applications. Docker concepts Gain a better understanding of foundational Docker concepts. Docker workshop Get guided through a 45-minute workshop to learn about Docker.",DevOps
Kubernetes - Kubernetes Official Docs - Parte 1,"Kubernetes Documentation | Kubernetes Kubernetes is an open source container orchestration engine for automating deployment, scaling, and management of containerized applications. The open source project is hosted by the Cloud Native Computing Foundation ( CNCF ). Understand Kubernetes Learn about Kubernetes and its fundamental concepts. Why Kubernetes? Components of a cluster The Kubernetes API Objects In Kubernetes kubectl Containers Workloads and Pods View Concepts Try Kubernetes Follow tutorials to learn how to deploy applications in Kubernetes. Hello Minikube Walkthrough the basics Stateless Example: PHP Guestbook with Redis Stateful Example: Wordpress with Persistent Volumes View Tutorials Set up a K8s cluster Get Kubernetes running based on your resources and needs. Learning environment Production environment Install the kubeadm setup tool Metrics Logs Traces Securing a cluster kubeadm command reference Set up Kubernetes Learn how to use Kubernetes Look up common tasks and how to perform them using a short sequence of steps. kubectl Quick Reference Install kubectl Configure access to clusters Use the Web UI Dashboard Configure a Pod to Use a ConfigMap Getting help View Tasks Look up reference information Browse terminology, command line syntax, API resource types, and setup tool documentation. Glossary kubectl command line tool Labels, annotations and taints Kubernetes API reference Overview of API Feature Gates View Reference Contribute to Kubernetes Find out how you can help make Kubernetes better. Contribute to Kubernetes Contribute to documentation Suggest content improvements Opening a pull request Documenting a feature for a release Localizing the docs Participating in SIG Docs Viewing Site Analytics See Ways to Contribute Training Get certified in Kubernetes and make your cloud native projects successful! View training Download Kubernetes Install Kubernetes or upgrade to the newest version. Download Kubernetes About the documentation This website",DevOps
Kubernetes - Kubernetes GitHub - Parte 1,"Kubernetes · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . Uh oh! There was an error while loading. Please reload this page . Pinned Loading kubernetes kubernetes Public Production-Grade Container Scheduling and Management Go 124k 43.7k enhancements enhancements Public Enhancements tracking repo for Kubernetes Go 3.9k 1.7k community community Public Kubernetes Community Documentation Jupyter Notebook 12.9k 5.4k website website Public Kubernetes website and documentation repo: HTML 5.3k 15.5k test-infra test-infra Public Test infrastructure for the Kubernetes project. Go 4k 2.9k examples examples Public Kubernetes application example tutorials Shell 6.7k 4.7k Repositories Loading Type All Public Sources Forks Archived Mirrors Templates Language All Go HCL HTML Jupyter Notebook Makefile Python Shell Starlark Sort Last updated Name Stars Showing 10 of 79 repositories apiserver Public Library for writing a Kubernetes-style API server. Uh oh! There was an error while loading. Please reload this page . kubernetes/apiserver's past year of commit activity Go 721 Apache-2.0 452 0 0 Updated Jul 20, 2026 kubernetes Public Production-Grade Container Scheduling and Management Uh oh! There was an error while loading. Please reload this page . kubernetes/kubernetes's past year of commit activity Go 123,840 Apache-2.0 43,718 1,743 (134 issues need help) 958 Updated Jul 20, 2026 autoscaler Public Autoscaling components for Kubernetes Uh oh! There was an error while loading. Please reload this page . kubernetes/autoscaler's past year of commit activity Go 8,909 Apache-2.0 4,436 160 (17 issues need help) 129 Updated Jul 20, 2026 minikube Public Run Kubernetes locally Uh oh! There was an error while",DevOps
Kubernetes - Kubernetes GitHub - Parte 2,"loading. Please reload this page . kubernetes/minikube's past year of commit activity Go 31,971 Apache-2.0 5,277 445 (132 issues need help) 88 Updated Jul 20, 2026 git-sync Public A sidecar app which clones a git repo and keeps it in sync with the upstream. Uh oh! There was an error while loading. Please reload this page . kubernetes/git-sync's past year of commit activity Shell 2,718 Apache-2.0 469 4 1 Updated Jul 20, 2026 publishing-bot Public Code behind the robot to publish from staging to real repositories. Uh oh! There was an error while loading. Please reload this page . kubernetes/publishing-bot's past year of commit activity Go 91 Apache-2.0 96 1 0 Updated Jul 20, 2026 cloud-provider-vsphere Public Kubernetes Cloud Provider for vSphere https://cloud-provider-vsphere.sigs.k8s.io Uh oh! There was an error while loading. Please reload this page . kubernetes/cloud-provider-vsphere's past year of commit activity Go 275 Apache-2.0 200 21 (1 issue needs help) 10 Updated Jul 20, 2026 kops Public Kubernetes Operations (kOps) - Production Grade k8s Installation, Upgrades and Management Uh oh! There was an error while loading. Please reload this page . kubernetes/kops's past year of commit activity Go 16,647 Apache-2.0 4,710 98 (11 issues need help) 53 Updated Jul 20, 2026 release Public Release infrastructure for Kubernetes and related components Uh oh! There was an error while loading. Please reload this page . kubernetes/release's past year of commit activity Go 506 Apache-2.0 549 59 (1 issue needs help) 7 Updated Jul 20, 2026 website Public Kubernetes website and documentation repo: Uh oh! There was an error while loading. Please reload this page . kubernetes/website's past year of commit activity HTML 5,310 CC-BY-4.0 15,532 426 (66 issues need help) 479 Updated Jul 20, 2026 View all repositories People View all Top languages Loading… Uh oh! There was an error while loading. Please reload this page . Most used topics Loading… Uh oh! There was an error while",DevOps
Kubernetes - Kubernetes Tutorial - Parte 1,"Tutorials | Kubernetes Tutorials This section of the Kubernetes documentation contains tutorials. A tutorial shows how to accomplish a goal that is larger than a single task . Typically a tutorial has several sections, each of which has a sequence of steps. Before walking through each tutorial, you may want to bookmark the Standardized Glossary page for later references. Basics Kubernetes Basics is an in-depth interactive tutorial that helps you understand the Kubernetes system and try out some basic Kubernetes features. Introduction to Kubernetes (edX) Hello Minikube Configuration Configuring Redis Using a ConfigMap Authoring Pods Adopting Sidecar Containers Stateless Applications Exposing an External IP Address to Access an Application in a Cluster Example: Deploying PHP Guestbook application with Redis Stateful Applications StatefulSet Basics Example: WordPress and MySQL with Persistent Volumes Example: Deploying Cassandra with Stateful Sets Running ZooKeeper, A CP Distributed System Services Connecting Applications with Services Using Source IP Security Apply Pod Security Standards at Cluster level Apply Pod Security Standards at Namespace level Restrict a Container's Access to Resources with AppArmor Seccomp Cluster Management Running Kubelet in Standalone Mode Configuring Swap Memory on Kubernetes Nodes Install Drivers and Allocate Devices with DRA Explore Validating and Mutating Admission Policies What's next If you would like to write a tutorial, see Content Page Types for information about the tutorial page type. Feedback Was this page helpful? Yes No Thanks for the feedback. If you have a specific, answerable question about how to use Kubernetes, ask it on Stack Overflow . Open an issue in the GitHub Repository if you want to report a problem or suggest an improvement . Last modified July 06, 2026 at 9:52 PM PST: Improve admission policies tutorial (01c4b35816)",DevOps
GitHub Actions - GitHub Actions Official Docs - Parte 1,"GitHub Actions documentation - GitHub Docs Skip to main content Collapse sidebar Expand sidebar Scroll breadcrumbs left Scroll breadcrumbs right GitHub Actions documentation Automate, customize, and execute your software development workflows right in your repository with GitHub Actions. You can discover, create, and share actions to perform any job you'd like, including CI/CD, and combine actions in a completely customized workflow. Overview Quickstart Recommended Quickstart for GitHub Actions Try out the core features of GitHub Actions in minutes. Understanding GitHub Actions Learn the basics of core concepts and essential terminology in GitHub Actions. Using GitHub-hosted runners You can assign a job to run on a virtual machine hosted by GitHub. Articles Category : All categories Reuse and share automations About custom actions Actions are individual tasks that you can combine to create jobs and customize your workflow. You can create your own actions, or use and customize actions shared by the GitHub community. Administer GitHub Actions About GitHub Actions metrics Learn about the GitHub Actions metrics available for your organizations and repositories. Administer GitHub Actions Actions limits There are limits in GitHub Actions which you may hit as you scale up, some may be increased by contacting support. Set up runners Actions Runner Controller You can host your own runners and customize the environment used to run jobs in your GitHub Actions workflows. Manage and monitor workflow runs Adding a workflow status badge You can display a status badge in your repository to indicate the status of your workflows. Reuse and share automations Adding labels to issues You can use GitHub Actions to automatically label issues. Write workflows Adding scripts to your workflow You can use GitHub Actions workflows to run scripts. Set up runners Adding self-hosted runners You can add a self-hosted runner to a repository, an organization, or an enterprise. Manage and monitor",DevOps
GitHub Actions - GitHub Actions GitHub - Parte 1,"GitHub Actions · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . Uh oh! There was an error while loading. Please reload this page . Pinned Loading starter-workflows starter-workflows Public Accelerating new GitHub Actions workflows TypeScript 11.9k 7.2k toolkit toolkit Public The GitHub ToolKit for developing GitHub Actions. TypeScript 5.8k 1.8k setup-node setup-node Public Set up your GitHub Actions workflow with a specific version of node.js TypeScript 4.9k 1.7k javascript-action javascript-action Public template Create a JavaScript Action with tests, linting, workflow, publishing, and versioning JavaScript 1.2k 476 typescript-action typescript-action Public template Create a TypeScript Action with tests, linting, workflow, publishing, and versioning TypeScript 2.4k 578 labeler labeler Public An action for automatically labelling pull requests TypeScript 2.5k 487 Repositories Loading Type All Public Sources Forks Archived Mirrors Templates Language All C# C++ Dockerfile Go HCL HTML JavaScript PowerShell Python Ruby Shell TypeScript Sort Last updated Name Stars Showing 10 of 81 repositories python-versions Public Python builds for Actions Runner Images Uh oh! There was an error while loading. Please reload this page . actions/python-versions's past year of commit activity PowerShell 242 MIT 131 0 9 Updated Jul 20, 2026 runner Public The Runner for GitHub Actions 🚀 actions/runner's past year of commit activity C# 6,132 MIT 1,382 407 113 Updated Jul 20, 2026 add-to-project Public Automate adding issues and pull requests to GitHub projects Uh oh! There was an error while loading. Please reload this page . actions/add-to-project's past year of commit activity TypeScript 703 MIT 125 18 10",DevOps
GitHub Actions - GitHub Actions GitHub - Parte 2,"Updated Jul 20, 2026 setup-go Public Set up your GitHub Actions workflow with a specific version of Go Uh oh! There was an error while loading. Please reload this page . actions/setup-go's past year of commit activity TypeScript 1,732 MIT 666 29 23 Updated Jul 20, 2026 checkout Public Action for checking out a repo actions/checkout's past year of commit activity TypeScript 8,515 MIT 2,608 540 137 Updated Jul 20, 2026 upload-code-coverage Public Upload code coverage report from your GitHub Actions workflow actions/upload-code-coverage's past year of commit activity Python 92 14 8 2 Updated Jul 20, 2026 runner-images Public GitHub Actions runner images actions/runner-images's past year of commit activity PowerShell 12,927 MIT 3,788 90 37 Updated Jul 20, 2026 action-versions Public actions/action-versions's past year of commit activity Shell 57 MIT 18 2 3 Updated Jul 20, 2026 actions-runner-controller Public Kubernetes controller for GitHub Actions self-hosted runners actions/actions-runner-controller's past year of commit activity Go 6,385 Apache-2.0 1,449 285 (6 issues need help) 97 Updated Jul 20, 2026 versions-package-tools Public Libs and tools used to build all *-version tools for GitHub Actions actions/versions-package-tools's past year of commit activity PowerShell 32 MIT 46 1 7 Updated Jul 20, 2026 View all repositories People Top languages Loading… Uh oh! There was an error while loading. Please reload this page . Most used topics Loading… Uh oh! There was an error while loading. Please reload this page . Developer Program Member You can’t perform that action at this time.",DevOps
GitHub Actions - GitHub Actions Tutorial - Parte 1,Writing workflows - GitHub Docs Skip to main content Collapse sidebar Expand sidebar Scroll breadcrumbs left Scroll breadcrumbs right Writing workflows GitHub Actions workflows can automate tasks throughout the software development lifecycle. Using workflow templates GitHub provides workflow templates for a variety of languages and tooling. Choosing when your workflow runs You can configure workflows to run on a schedule or to run when certain events happen. Choosing where your workflow runs You can specify the compute environment your jobs and workflows run in. Choosing what your workflow does Workflows automate tasks in your software development lifecycle. Many tasks that you manually complete can be converted to a GitHub Actions workflow.,DevOps
Oracle Cloud (OCI) - Oracle Cloud (OCI) Official Docs - Parte 1,"Oracle Cloud Portal Build Gen 2 Oracle Cloud Infrastructure Get started with Oracle Cloud Infrastructure Launch an Oracle Linux instance Browse Developer Resources Create an autonomous database Explore the APIs Start with Free Tier Cloud Infrastructure Documentation How can Oracle Cloud Infrastructure products help? Move your data into Autonomous Database Warehouse Analyze data with reports, dashboards, and visualizations Create, curate, and deliver customer interactions Integrate applications OCI Preview Opportunities Run your business with Oracle Cloud Applications Get started with Oracle Fusion Cloud Applications Learn how to provision applications Manage cloud accounts and services Create an instance Automate and streamline financial management processes Integrate sales capabilities on a single platform Fusion Cloud Applications Documentation Get Started with Netsuite Applications Learn about Netsuite basics View Netsuite videos Review Netsuite training resources Browse Netsuite developer resources Netsuite Applications Documentation Oracle Beta Programs Explore Oracle Architecture Center Design cloud topologies with Reference Architectures Set up a hub-and-spoke network topology Deploy a scalable, distributed file system using Lustre Set up a CI/CD pipeline for cloud deployments Deploy an event-triggered serverless application All Reference Architectures Solve specific business problems with Solution Playbooks Connect your mobile apps to Oracle E-Business Suite Set up a Kubernetes cluster for containerized applications Extend SaaS applications with a cloud-native approach Transfer digital assistant chats to live agents All Solution Playbooks",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) GitHub - Parte 1,"Oracle · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . Uh oh! There was an error while loading. Please reload this page . README.md Open Source at Oracle Oracle is the purveyor of the industry’s most widely adopted open source technologies, such as Java and MySQL , and one of the founding members of the Linux Foundation , the Eclipse Foundation , and the Java Community Process . But what has guided us along the way? Our mission is to empower developers and continue supporting open source technologies. Through Oracle Cloud Infrastructure and its 41 cloud regions, we’re providing more opportunities than ever to make open source technology available to everyone. Get Started Learn about open source at Oracle Join Oracle's developer community All Oracle GitHub organizations Oracle – our primary GitHub organization Fn Project – the container native, cloud agnostic serverless platform GraalVM - projects related to GraalVM, a high-performance JDK with native compilation Helidon – cloud-native set of Java libraries for writing microservices LiveLabs – workshops for building and deploying applications using Oracle's technologies MySQL – the world's most popular open source database OCI Landing Zones – landing zones for automated deployment of OCI services Oracle Cloud Native Environment - fully integrated suite for the development and management of cloud-native applications OpenJDK – OpenJDK development and related repositories Java Developer Relations – Java Platform Group DevRel team repositories Java Community Process – developing standard technical specifications for Java technology Oracle DevRel – developer code samples, tutorials, and more Oracle GitHub Actions – GitHub Actions from Oracle",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) GitHub - Parte 2,"Oracle Sample Projects – new projects and sample applications Oracle Terraform Modules – Terraform modules for provisioning Oracle Cloud Infrastructure resources Quick Start – automated deployments of enterprise software on Oracle Cloud Infrastructure VirtualBox - Oracle's virtualization software running on many operating systems using AMD/Intel/ARM processors Oracle Community - repositories in this organization are created and maintained by community members, rather than Oracle Pinned Loading graal graal Public GraalVM compiles applications into native executables that start instantly, scale fast, and use fewer compute resources 🚀 Java 21.6k 1.8k docker-images docker-images Public Official source of container configurations, images, and examples for Oracle products and projects Shell 7k 5.4k opengrok opengrok Public OpenGrok is a fast and usable source code search and cross reference engine, written in Java Java 4.9k 830 visualvm visualvm Public VisualVM is an All-in-One Java Troubleshooting Tool Java 3.3k 333 node-oracledb node-oracledb Public Oracle Database driver for Node.js maintained by Oracle Corporation. Connect your JavaScript and TypeScript applications instantly to Oracle Database. JavaScript 2.4k 1.1k coherence coherence Public Oracle Coherence Community Edition Java 471 80 Repositories Loading Type All Public Sources Forks Archived Mirrors Templates Language All Agda Ballerina C C# C++ CSS Dart Go Groovy Hack HCL HTML Java JavaScript Jupyter Notebook Makefile Objective-C PHP PLSQL Python Ruby Rust Scala Shell Swift TSQL TypeScript Vue XSLT Sort Last updated Name Stars Showing 10 of 315 repositories graalvm-reachability-metadata Public Repository which contains community-driven collection of GraalVM reachability metadata for open-source libraries. Uh oh! There was an error while loading. Please reload this page . oracle/graalvm-reachability-metadata's past year of commit activity Java 471 CC0-1.0 129 835 38 Updated Jul 20, 2026 graal Public GraalVM",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) GitHub - Parte 3,"compiles applications into native executables that start instantly, scale fast, and use fewer compute resources 🚀 Uh oh! There was an error while loading. Please reload this page . oracle/graal's past year of commit activity Java 21,646 1,800 673 (1 issue needs help) 166 Updated Jul 20, 2026 nosql-java-sdk Public SDK for Java for the Oracle NoSQL Database Uh oh! There was an error while loading. Please reload this page . oracle/nosql-java-sdk's past year of commit activity Java 34 UPL-1.0 27 6 5 Updated Jul 20, 2026 microservices-backend Public Sample code of application examples to build microservices with converged Oracle database and multi-cloud / hybrid cloud services Uh oh! There was an error while loading. Please reload this page . oracle/microservices-backend's past year of commit activity Java 91 UPL-1.0 94 0 7 Updated Jul 20, 2026 solaris-ips Public Solaris IPS: Image Packaging System Uh oh! There was an error while loading. Please reload this page . oracle/solaris-ips's past year of commit activity Python 76 21 0 0 Updated Jul 20, 2026 langchain-oracle Public The Oracle LangChain integration provides official LangChain support for Oracle’s Generative AI and AI Platform services, enabling developers to build intelligent, secure, and scalable applications powered by Oracle’s cloud technologies. Uh oh! There was an error while loading. Please reload this page . oracle/langchain-oracle's past year of commit activity Python 56 UPL-1.0 34 6 4 Updated Jul 20, 2026 graalpython Public GraalPy – A high-performance embeddable Python 3 runtime for Java Uh oh! There was an error while loading. Please reload this page . oracle/graalpython's past year of commit activity Python 1,628 156 57 (3 issues need help) 7 Updated Jul 20, 2026 weblogic-azure Public This project offers support for running Oracle WebLogic Server in the Azure Virtual Machines and Azure Kubernetes Service (AKS) Uh oh! There was an error while loading. Please reload this page . oracle/weblogic-azure's",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) GitHub - Parte 4,"past year of commit activity Shell 13 UPL-1.0 17 33 0 Updated Jul 20, 2026 ojdbc-extensions Public The Oracle JDBC Driver Extensions include providers for centralized configuration or token providers for authentication with the DB. Uh oh! There was an error while loading. Please reload this page . oracle/ojdbc-extensions's past year of commit activity Java 32 UPL-1.0 10 26 6 Updated Jul 20, 2026 coherence-operator Public Oracle Coherence Operator Uh oh! There was an error while loading. Please reload this page . oracle/coherence-operator's past year of commit activity Go 103 UPL-1.0 27 0 4 Updated Jul 20, 2026 View all repositories People View all Top languages Loading… Uh oh! There was an error while loading. Please reload this page . Most used topics Loading… Uh oh! There was an error while loading. Please reload this page . You can’t perform that action at this time.",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) Tutorial - Parte 1,"Get started with Oracle Cloud Infrastructure basics JavaScript must be enabled to correctly display this content Note: This tutorial is available in an Oracle-provided free lab environment . It uses example values for Oracle Cloud Infrastructure credentials, tenancy, and compartments. When completing your lab, substitute these values with ones specific to your cloud environment. Get started with Oracle Cloud Infrastructure basics Introduction The goal of this tutorial is to demonstrate the basic functionality of Oracle Cloud Infrastructure (OCI) and allow the learner to start thinking about creative ways to use cloud infrastructure. In this tutorial we will show how simple it is to deploy a single instance web application environment in OCI. The application will need a secured virtual cloud network (VCN), a compute instance, and attached block volume storage. Weâll install and configure open source Apache for our web server. After the system has been successfully deployed, weâll illustrate how easy it is to re-use the boot and block volumes from the initial instance. A similar architecture could prove useful with disaster recovery or scaling of compute and storage resources. In this tutorial, youâll learn to: Create a virtual cloud network Deploy a Linux based virtual machine in the cloud Attach block volume storage to the instance Login remotely via secure connection Install and configure a simple web-application Terminate the instance and transfer the boot and block volumes to another instance Create a VCN From the OCI Services menu, choose Networking > Virtual Cloud Networks . Before you can create a VCN, youâll need to be in a compartment where you have authorization to create resources. From the List Scope section, locate the Compartment dropdown field and expand the root selection using the plus signs until you find your assigned compartment. Your root compartment and tenancy may be different than the screen shots that follow. If youâre using our",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) Tutorial - Parte 2,"free Oracle-provided hands-on lab, select the compartment that was created for you, the name will begin with the word luna . Note: You will not be able to create any resources in the root, Luna-Labs or ManagedCompartmentForPaaS compartments. Click the Start VCN Wizard button. Note Verify that youâve chosen the correct compartment. Select the radio button to create VCN with Internet Connectivity and choose the Start VCN Wizard button again from the bottom of the pop-up screen. Fill out the configuration form with the following information: ( The default CIDR blocks should be filled in already. Accept the defaults for this lab. ) Field Recommended Information VCN NAME: oci-basics-vcn COMPARTMENT: Ensure your compartment is selected VCN CIDR BLOCK: Provide a CIDR block for the entire network (10.0.0.0/16) PUBLIC SUBNET CIDR BLOCK: Provide a CIDR block for the public facing network (10.0.0.0/24) PRIVATE SUBNET CIDR BLOCK: Provide a CIDR block for the private internal network (10.0.1.0/24) DNS RESOLUTION: Leave âUse DNS Hostnames in this VCNâ checked Click Next Review the information and click the Create button. Note: Donât forget to be in awe of how much networking infrastructure is being created with one or two clicks. Youâre creating subnets, gateways, security lists, public access, DNS labels and more, in a matter of a few seconds. This kind of stuff used to take hours or days. You have created a virtual cloud network (VCN) with following components: VCN 1 x Public subnet 1 x Private subnet Internet gateway NAT gateway (NAT) Service gateway DNS domain information Security list and routing information After the workflow has completed, click View Virtual Cloud Network to display your VCN details. In the next step we will change the VCN security list and open port 80 to the internet. This will allow http traffic to pass through to the application weâre going to deploy on our instance. From the Resources section on the left hand side of the VCN screen,",Cloud
Oracle Cloud (OCI) - Oracle Cloud (OCI) Tutorial - Parte 3,"choose Security Lists and then **Default Security list for ** Click Add Ingress Rule under Ingress Rules . Use the information from the table to add a stateful ingress rule: Field Recommended Information STATELESS Leave flag unchecked SOURCE TYPE: CIDR (default) SOURCE CIDR: 0.0.0.0/0 IP PROTOCOL: TCP (Default) SOURCE PORT RANGE: ALL (Default) DESTINATION PORT RANGE: 80 Click the Add Ingress Rules button at the bottom of the dialog box. Note: This rule is telling the gateway to allow traffic from any location (0.0.0.0/0) to transport information over port 80 (http) using the TCP protocol stack. You have now created a security rule to allow http traffic into your VCN. In the next step, you will create and configure a compute instance and deploy a simple web application. Launch Compute Instance In order for customers to run their business applications, theyâll need computing resources. Oracle provides several different types of compute instances to help customers fulfill their application and performance needs. Oracle provides bare metal and virtual machine (VM) instance types with different CPU and memory configurations called shapes. In this section youâll learn how to deploy a virtual compute instance with a simple web server application. This is the basis of cloud computing. From OCI services menu, Click Compute then Instances to bring up the Create Compute Instance section Click the Create Instance button. There are several sections in the Create Compute Instance dialog. Generally, the sections are Instance Information, including name and compartment. Placement and hardware, which includes Availability Domain location, Fault Domains, image type and shape. Next is networking where you choose the network configuration that was created earlier. Thereâs a section for adding SSH keys followed by boot volume options. And thereâs an Advanced Options section where you can choose the Fault Domain, add a script to execute on boot, and more. We will not work with",Cloud
